subject_id,predicate,object_id,support_count,avg_confidence,evidence_samples
ent:0f91be45d06a566a,ENABLES,ent:753be3be11412c8a,1,0.6,Circu/ar Economy through Al (Sloopwijzer Project)
ent:0f91be45d06a566a,ENABLES,ent:9efc36eeb6361fe4,1,0.6,Selective Demolition via Al in Leuven (Belgium) - Circu/ar Economy through Al (Sloopwijzer Project)
ent:0f91be45d06a566a,ENABLES,ent:b3bcfc5f20599832,1,0.6,Selective Demolition via Al in Leuven (Belgium) - Circu/ar Economy through Al (Sloopwijzer Project)
ent:0f91be45d06a566a,ISSUED_BY,ent:cba071c63907447f,1,1.0,the Sloopwijzer tool was part of a Circular Flanders initiative
ent:0f91be45d06a566a,REQUIRES,ent:9efc36eeb6361fe4,1,1.0,"It recommended a selective demolition approach, and the project team followed this guidance"
ent:0fa7b4d1a0bb9d22,APPLIES_TO,ent:8bb1627054e77ecb,1,0.6,incentives for adopting recycled materials during construction.
ent:0fd7487ab8507d9e,PRODUCES,ent:d4ad115631e63f26,1,0.6,The recent upgrade to the Hume MRF allows the facility to produce glass fines for use in construction
ent:101c5c1e55aa2d39,BARRIERS,ent:33898b117cc86651,2,1.0,"also difficult in the absence of regulation, underpricing of landfill, the absence of markets | also difficult in the absence of regulation, underpricing of landfill, the absence of markets"
ent:104305f8b56b8c3f,ENABLES,ent:0bcd5162032c8811,1,0.6,• Public sustainable procurement and empty homes • Patents for circular goods • Biodiversity loss
ent:106d8905e86bb387,PRODUCES,ent:b4e45bfd70fec778,1,1.0,through the replacement of raw materials with recovered demolition products
ent:108b4275d27b2e7c,INVOLVES,ent:4b78a8d367e399f6,2,1.0,"achieve through low-carbon specification (i.e. novel concrete mixes, high recycled contents, bio-based materials etc.) | achieve through low-carbon specification (i.e. novel concrete mixes, high recycled contents, bio-based materials etc.)"
ent:108b4275d27b2e7c,INVOLVES,ent:58ecc79812b5ebaf,1,1.0,"Considering circularity when choosing, promoting, researching and investing in low-carbon strategies"
ent:108b4275d27b2e7c,INVOLVES,ent:874ae87fd28c06b9,1,1.0,"achieve through low-carbon specification (i.e. novel concrete mixes, high recycled contents, bio-based materials etc.)"
ent:108b4275d27b2e7c,INVOLVES,ent:fab5e240c2d6687c,2,1.0,"achieve through low-carbon specification (i.e. novel concrete mixes, high recycled contents, bio-based materials etc.) | achieve through low-carbon specification (i.e. novel concrete mixes, high recycled contents, bio-based materials etc.)"
ent:108b4275d27b2e7c,PRODUCES,ent:7a176fd041c400f6,2,1.0,investing in low-carbon strategies is important for delivering long-term environmental and economic benefits | investing in low-carbon strategies is important for delivering long-term environmental and economic benefits
ent:10af3d78b5cab6cf,AFFECTS,ent:2641a146911ad4e3,1,0.6,"build the confidence of end-users, designers, architects and clients in these products"
ent:10af3d78b5cab6cf,AFFECTS,ent:4dec6b05754210d7,1,0.6,"build the confidence of end-users, designers, architects and clients in these products"
ent:10af3d78b5cab6cf,AFFECTS,ent:cd58309b1bb12e75,1,0.6,"build the confidence of end-users, designers, architects and clients in these products"
ent:10af3d78b5cab6cf,AFFECTS,ent:dbf4e1b4ad38658b,1,0.6,"build the confidence of end-users, designers, architects and clients in these products"
ent:10af3d78b5cab6cf,BARRIERS,ent:d37f829dbd042220,1,0.6,"without deliberate upskilling and cultural integration, there is a risk of displacement or disengagement"
ent:10af3d78b5cab6cf,BARRIERS,ent:de4ffaeece90013e,1,0.6,cultural shift to overcome the stigma attached to reused products
ent:10af3d78b5cab6cf,ENABLES,ent:e5d021251bc4a69a,1,0.6,"without deliberate upskilling and cultural integration, there is a risk of displacement or disengagement"
ent:11555f5d765922fa,INVOLVES,ent:2ac6a70d22ce23ad,1,0.6,"A complete review of Ireland's national standards to facilitate circular design for concrete, steel and other materials should be undertaken and led by NSAI. Department of Housing, Local Government and Heritage"
ent:11555f5d765922fa,ISSUED_BY,ent:0cecba1e75b94d78,1,0.6,"Department of Housing, Local Government and Heritage; Professional bodies and industry leaders"
ent:1155f162466e07e1,ENABLES,ent:7f48f533ca19400e,1,1.0,"Ensure system accessibility for easy removal of wiring, plumbing, and components at end-of-life or during maintenance."
ent:11b736ade33e0006,ENABLES,ent:a4afa4f9b44e355a,1,0.6,"Developing a Governance model to activate, deliver, manage and monitor and replicate circular precincts"
ent:11fa07dfd64e4afc,ENABLES,ent:2c362a11e9657d3a,1,0.6,having funded a waste reducing prefabrication project
ent:11fa07dfd64e4afc,ENABLES,ent:44cba6563a1eddbd,1,0.6,"funded a waste reducing prefabrication project, and a project on circular modular housing system"
ent:11fa07dfd64e4afc,ISSUED_BY,ent:7e3c40d0292dad51,1,0.6,the Centre has produced a range of support material which can be found here
ent:12b15841523e9054,AFFECTS,ent:539995acd5e53f0e,1,0.6,Priority materials that will significantly lift national recycling rates and reduce material footprint include secondary concrete and steel
ent:12b4e1fb4a3562a5,ISSUED_BY,ent:0ef0f195a98336e3,1,1.0,UKGBC: Circular Economy How to Guide
ent:136066f44f89ab44,PRODUCES,ent:43d5cbbd0a4425ee,1,0.6,"As specified in a recent OECD report, as income levels rise, aggregate demand shifts towards less resource-intensive sectors"
ent:1414524899c0a4dc,BARRIERS,ent:58ecc79812b5ebaf,1,0.6,Manufacturers and suppliers do not currently provide enough data to allow people to procure and specify based on circular criteria
ent:1414524899c0a4dc,INVOLVES,ent:093abe0c518d2803,1,1.0,giving it ownership to the manufacturers to reuse the materials after the end of life of the first building
ent:1414524899c0a4dc,INVOLVES,ent:5df6344cc0c96827,1,1.0,giving ownership to manufacturers to reuse materials after the end of life of the first building
ent:1414524899c0a4dc,INVOLVES,ent:668bafd32a93d7b7,1,1.0,Manufacturers need to transition to long-term leasing of their products or provide a maintenance service
ent:1414524899c0a4dc,INVOLVES,ent:7f48f533ca19400e,1,1.0,"Designers, manufacturers and contractors will need to work together to collaborate on how buildings can be easily disassembled"
ent:1414524899c0a4dc,INVOLVES,ent:c313c874d8b2d03e,2,0.6,Manufacturers and suppliers do not currently provide enough data to allow people to | Manufacturers and suppliers do not currently provide enough data to allow people to procure and specify based on circular criteria
ent:1414524899c0a4dc,PRODUCES,ent:d948e6c3294a579f,1,0.6,"manufacturers' shared responsibility for waste generation, subsidies for C&D waste recycledmaterials"
ent:145ece03dcd0608b,AFFECTS,ent:e7a37d3fc2e52db4,1,1.0,"Projects can used metrics such as upfront carbon, material efficiency, and waste reduction potential to guide decision-making."
ent:1460b054726f741b,AFFECTS,ent:bba1412d2cce870c,1,1.0,brick and tile comprised the bulk of volume by weight but only 33% and 21% respectively of the embodied carbon
ent:14c32236f0671115,APPLIES_TO,ent:181e56091fb9c960,1,0.6,incorporate 3.4 million tonnes of recycled materials in major public infrastructure
ent:1537c69625e7dfa4,BARRIERS,ent:1ba51c2f89940ccf,1,1.0,ensuring economic balance and insurability remains a key challenge for the long-term viability of these initiatives
ent:15533950bdcf3086,APPLIES_IN,ent:10baa5c198a8d030,1,0.6,Future Transport Strategy 2056 NSW Australia: Transport for NSW
ent:15910d4e3f7f958b,APPLIES_TO,ent:01492bf086e28aae,1,1.0,Schools / Hospitals... reversible connections; adaptable layouts enabling repurposing
ent:15e4e5c63b52d92c,ISSUED_BY,ent:12b4e1fb4a3562a5,1,1.0,"UK Green Building Council. Circular Economy Innovation Insights. UK Green Building Council, 2020."
ent:15ea3083ad22316c,APPLIES_TO,ent:84bc84b2f36ea0a5,1,0.6,translate to asbestos or chemical plant demolitions elsewhere
ent:15ea3083ad22316c,ENABLES,ent:9fdb92f8866eaa8a,1,0.6,robotics dramatically improve safety for hazardous material removal
ent:15ea3083ad22316c,INVOLVES,ent:0b21746e83103a88,1,0.6,training operators for these robots is crucial - Japan invested heavily in training a new breed of operators
ent:161558259da7b342,ENABLES,ent:74580361eacc5dbf,1,1.0,specifying standardised elements/sizes to maximise the market for reuse.
ent:163ff882fa2e01df,INVOLVES,ent:dad688889b8bd536,1,0.6,Engage a sustainability consultant during the Strategic Definition stage
ent:163ff882fa2e01df,REQUIRES,ent:25e52a59897e0efd,1,0.6,"Carry out a feasibility study between renovation/new construction options, adding embodied carbon, virgin material use and LCC"
ent:163ff882fa2e01df,REQUIRES,ent:7b10bb1b6dafbd9a,1,0.6,Generate a full building material inventory
ent:167f625e0c7f5de5,ENABLES,ent:248a0f18ea2819c2,1,0.6,"The data validates measures like landfill levies, container deposit schemes, organics diversion programs, and strong recycling targets"
ent:16c4b8df95aff1aa,AFFECTS,ent:a03e0e28b08d72d4,1,0.6,included in the Building Codes of Australia and the National Construction Code to improve the overall industry sustainability
ent:16c4b8df95aff1aa,APPLIES_IN,ent:2ca69d28fbcb6e45,1,0.6,these policies should be included in the Building Codes of Australia
ent:16c4b8df95aff1aa,APPLIES_TO,ent:8142351fd7bd0aa4,1,1.0,"codes, laws, and standards that need to be considered at the moment of execution of a construction project"
ent:16c4b8df95aff1aa,ENABLES,ent:8bb1627054e77ecb,1,0.6,Demand for recycled materials can be supported...through...building codes
ent:16c4b8df95aff1aa,ISSUED_BY,ent:6a1028b7a7ce7f5d,1,0.6,building codes...which are predominantly managed by state and territory and local governments
ent:16c4b8df95aff1aa,ISSUED_BY,ent:fd40b629887d411a,1,0.6,building codes...which are predominantly managed by state and territory and local governments
ent:16c4b8df95aff1aa,REQUIRES,ent:3e024bc210a2468f,1,0.6,the building code will need to be updated to allow the use of remanufactured elements
ent:16c4b8df95aff1aa,REQUIRES,ent:795076d1795eb4bc,1,0.6,"Building codes that prioritise materials efficiency, sustainability and climate and disaster resilience"
ent:16c4b8df95aff1aa,REQUIRES,ent:874ae87fd28c06b9,1,0.6,building code will need to be updated to allow the use of remanufactured elements and greater quantities of recycled content
ent:16e17ae048814e8d,ISSUED_BY,ent:e9d453e1e02b3849,1,1.0,Level(s) DGBC - Circular Buildings Project Reference
ent:170b92ef5aed74e5,ENABLES,ent:7e37ced25da1f3aa,1,0.6,"Combining LCC, TCO, and residual value assessments ensures that both financial and circular objectives are embedded"
ent:17327ffb0e4710a0,APPLIES_TO,ent:f3c71fca40f5cc6a,1,0.6,"National end-of-waste decision for recycled aggregates, production of recycled aggregates is restricted"
ent:17327ffb0e4710a0,ENABLES,ent:f3c71fca40f5cc6a,1,0.6,"Once the EPA has issued this decision, various stakeholders will need to work together"
ent:17c7442bf34a2796,AFFECTS,ent:0ece5959bb5ac790,1,1.0,Contractors and owners are often unwilling to take on the risk of reusing products without clear warranties.
ent:17c7442bf34a2796,AFFECTS,ent:e227499b8c472390,1,1.0,Contractors and owners are often unwilling to take on the risk of reusing products without clear warranties.
ent:184042b9c6f76163,REQUIRES,ent:e0c2182f950e5183,1,1.0,In the demolition sector project safety is the first priority. Prevention sits at the top of hierarchy
ent:18a2ee72502de0b4,PRODUCES,ent:9c158429e14c797e,1,0.6,when waste ceases to be waste and becomes a secondary raw material (end-of-waste criteria)
ent:18ac241e8c746859,INVOLVES,ent:2d01c95496135e0d,1,1.0,"IGBC/ UCD through Viable Homes and Re-Cugi are currently looking at connection between carbon, density and typology"
ent:18ac241e8c746859,INVOLVES,ent:4427afe947da6f19,1,1.0,"IGBC/ UCD through Viable Homes and Re-Cugi are currently looking at connection between carbon, density and typology"
ent:18da46de6a6f67fb,APPLIES_TO,ent:4e2007736292d7e0,1,1.0,Ensure Environmental Protection Regulation activates existing powers to recycle and recover safe waste streams
ent:18da46de6a6f67fb,REQUIRES,ent:0efa1f91030e51a0,1,1.0,requiring a robust evaluation process to demonstrate why adaptive reuse is not feasible
ent:18f38c38864af4e7,ENABLES,ent:7620edae7028b6fb,1,0.6,"stakeholders, such as organizations, are not mentioned in any policies or appointed as enablers of circular economy practices"
ent:18f38c38864af4e7,INVOLVES,ent:2b924d0b33cee0b0,1,0.6,the drive and motivation are through the organizations' design principles and criteria
ent:1902360685a81e57,ENABLES,ent:58ecc79812b5ebaf,1,0.6,"the EU is introducing new circular design regulations, and international standards (ISO 59000 series) now provide common frameworks for circular design."
ent:192801fa859713ca,APPLIES_IN,ent:14dc186991126fcf,1,0.6,Slovenia and Portugal in 2017
ent:192801fa859713ca,APPLIES_IN,ent:1722c6b18a4c24a4,1,0.6,CE roadmaps were introduced in China in 2013
ent:192801fa859713ca,APPLIES_IN,ent:296cebfadbafc9d1,1,0.6,Slovenia and Portugal in 2017
ent:192801fa859713ca,APPLIES_IN,ent:40911fb32b0608dc,1,0.6,the European Union in 2015
ent:192801fa859713ca,APPLIES_IN,ent:4bb669ee9eaae6a5,1,0.6,"Finland, France, the Netherlands, and Scotland in 2016"
ent:192801fa859713ca,APPLIES_IN,ent:73a058107029c262,1,0.6,"Finland, France, the Netherlands, and Scotland in 2016"
ent:192801fa859713ca,APPLIES_IN,ent:f0789f9a3f7848e1,1,0.6,"Finland, France, the Netherlands, and Scotland in 2016"
ent:192801fa859713ca,APPLIES_IN,ent:f1fa9e3a588de610,1,0.6,"Finland, France, the Netherlands, and Scotland in 2016"
ent:1944e0ea9a76165e,AFFECTS,ent:fc7cf45b31d35564,1,1.0,decrease the Australian steel sector's emissions and protect the environment offshore
ent:1944e0ea9a76165e,APPLIES_TO,ent:7e6e31336dca8734,1,1.0,including unprocessed ferrous scrap metal in the export ban list
ent:1944e0ea9a76165e,PRODUCES,ent:cf9557babe1459eb,1,1.0,"free up an extra 800,000 tonnes of processed scrap to the domestic market"
ent:19c344bf13f66089,APPLIES_IN,ent:d5187b49ac595e36,1,1.0,"TM56: Resource Efficiency of Building Services. London: Chartered Institution of Building Services Engineers, 2014."
ent:19c344bf13f66089,ISSUED_BY,ent:a6f2687947ff4501,2,1.0,"TM56: Resource Efficiency of Building Services. London: Chartered Institution of Building Services Engineers, 2014 | Chartered Institution of Building Services Engineers. TM56: Resource Efficiency of Building Services. London: Chartered Institution of Building Services Engineers, 2014."
ent:19c344bf13f66089,REFERENCES,ent:74580361eacc5dbf,1,1.0,refer to the IStructE Circular Economy and Reuse guide2 or CIBSE's TM56: Resource efficiency of building services14.
ent:19d802b8a71d9049,APPLIES_IN,ent:a7ad52092e6ad514,1,0.6,The EU is currently revising its construc/on GPP criteria
